Platform,Language,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,It's a great app! You and your friends have to try it!😉
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.1.0.140,4,,z8 . m min
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,4,,"I adore Kindle and hate to give it 4 stars but I would like to see more font size increase options. Currently when you increase after 6 touches, the font blows up to a huge size. Would like something in between. And a feature to change the font color. thanks!"
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,Love this app
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,love that you can use this app on Android phones and other supported divices.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,very helpful to find stuff using is app.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,1,,I keep getting notified it stopped. I haven't used it in months. now it interferes with the Amazon for tablets app. You just had to update it didn't you? Now mine has issues.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,love this app. synced with my other devices without any problems.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,Love being able to read anywhere at any time. Having any book at my fingertips. Keep up the good work.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.17.0.49,5,,"so far, very good"
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.16.0.57,4,,"I fell in love with Kindle after 1 of my dearest friends installed this app on my tablet for me. So happy she did. Im updating it now,cause i cant wait to use this awesome app more. THANK YOU FOR KINDLE ! ! ! !"
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.17.0.49,5,,Works well.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,this has been a joy to have i love reading wherever i go
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.15.0.68,5,,good to have books to read i love reading
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.17.0.49,1,,do not like it
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,excellent app
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,🐾🐾🐾🐾🕊️🕊️🕊️🕊️ Happy
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,,Really great app due to all of its features!
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.18.0.22,5,Trouble downloading,Trouble downloading books. The app is requiring me to re-download books that I had already downloaded.
Google Play,English,4/30/2019,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.17.0.49,5,,Superb
