Platform,Language,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,I love the app because it's easier to use than most app and love to read on the go to u should really download it
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.2.0.78,1,,No just no
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,4,,Love the app and all the book only things is I can't see the reviews about the book :(
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,1,,Penis
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,5,,Love it
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,3,,I would prefer it if it linked to my amazon account so I could download books from amazon to it... But amazon tell me that I don't have a device registered...
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,4,,Owsum
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,5,,I love reading books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Nice app for students
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,2,,"I bought a book on Amazon. It showed that the book was only available on Kindle. I installed it , synced my account but now it shows I need to buy the book again. Please fix the issue. I don't want my money to go to waste"
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,2,,"When certain books are supposed to be released, amazon take days to release them. I would like to read what I am paying for when books are supposed to be released."
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,4,,It is good for reading books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Good
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,4,,I like this app so much
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,4,,I requeste to add dictionary in it .if we press some word then it give translation of word and plz respond if you read this
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Brilliant app . Absolutely loving it
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.7.0.56,3,,Nice app for reading books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,3,,This did not contain all books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.7.0.56,1,,"great app, but so frustrating to use </3"
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,5,,"Love this app. While nothing beats a real book that you can hold in your hand, and doesn't need batteries. This app is great because there are thousands of books at your finger tips that may not be available at the library."
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Goooood
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,4,,"Overall a convenient and great ebook reader. Have issues on my samsung s7 with the lighting, too dark in sun, too bright at night, the store can be a bit arkward to navigate when i was searching for free books, Id like to filter out the erotica for example, but nothing to put me off using it as my go-to reader."
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,3,,Getting increasingly frustrated by the number of times that it crashes and takes me back to a much earlier place. Needs fixing urgently.
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,4,,Allhumdulillha
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,It is really a good and helpful app.
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,I am a book writer and it helped me a lot this is the best app I have ever used
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,4,,Good
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,This is a best book reading app.
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,5,,Super
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,It is amazing
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,This app very useful for me
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,4,,Best online resource for books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Nice
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Good
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,8.8.0.54,5,,Good
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,1,,Worst app
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,3,,Its bad
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,3,,It's a nice app but we have to spend money for some books
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,2,,"How curious that a company that tries to sell does not include a way to market by sharing! There is no share button or menu option in the store. Even after complaining and numerous upgrades we still miss this now obvious feature and others, like the ability to actually buy our fovourite books from our wish lists."
Google Play,English,6/30/2018,com.amazon.kindle,Amazon Kindle,2.02E+13,Amazon Mobile LLC,,,5,,Just good. Very good.
